Class,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33
Down Dog,0.44069358706474304,0.7057525515556335,0.02426748536527157,0.4166546165943146,0.7277398109436035,-0.018894575536251068,0.4125667214393616,0.7248227000236511,-0.019326919689774513,0.4085768461227417,0.7221988439559937,-0.019284505397081375,0.416531503200531,0.7285494804382324,0.034775253385305405,0.4127245545387268,0.725938081741333,0.033937159925699234,0.408649206161499,0.7239231467247009,0.033699605613946915,0.38722294569015503,0.6924319267272949,-0.13687853515148163,0.3889601230621338,0.6932618618011475,0.10676220804452896,0.4398295283317566,0.6726002097129822,-0.004769253544509411,0.4402240216732025,0.6747336387634277,0.06251027435064316,0.37999987602233887,0.5600062608718872,-0.18609581887722015,0.38231343030929565,0.5529618859291077,0.1952776312828064,0.2632477581501007,0.7168715000152588,-0.32985246181488037,0.28830137848854065,0.71247798204422,0.1930428147315979,0.1374209225177765,0.8347412347793579,-0.3008454144001007,0.18060538172721863,0.8215311765670776,0.008844593539834023,0.09932881593704224,0.8408861756324768,-0.3406735062599182,0.14780274033546448,0.8320568799972534,-0.011305638588964939,0.09473389387130737,0.8392965197563171,-0.32107487320899963,0.1466023027896881,0.8311107158660889,-0.04627346619963646,0.11054712533950806,0.8393951654434204,-0.29288986325263977,0.1581622064113617,0.8292692303657532,-0.015307587571442127,0.5940974354743958,0.2102418839931488,-0.14294184744358063,0.5862154960632324,0.21491631865501404,0.14257152378559113,0.7592557668685913,0.4831675589084625,-0.037316784262657166,0.7572091221809387,0.4716714024543762,0.11741381883621216,0.884946346282959,0.7865860462188721,4.198380702291615e-05,0.877488374710083,0.7692427039146423,0.16808314621448517,0.9231215119361877,0.8287204504013062,-0.005018169526010752,0.9123502969741821,0.8132268190383911,0.16838915646076202,0.8048919439315796,0.8672986030578613,-0.09609914571046829,0.8006448745727539,0.8414105176925659,0.0933600440621376
Down Dog,0.4332647919654846,0.7601099610328674,-0.15007588267326355,0.4097413122653961,0.7642133831977844,-0.20689678192138672,0.40636974573135376,0.7589625716209412,-0.20741581916809082,0.4033510982990265,0.7538874745368958,-0.20744560658931732,0.41062384843826294,0.7666638493537903,-0.12245454639196396,0.40802186727523804,0.7627577781677246,-0.12323473393917084,0.40523162484169006,0.758729875087738,-0.12346567958593369,0.3892970383167267,0.712418794631958,-0.3601738214492798,0.3901880979537964,0.7158676981925964,0.025487206876277924,0.44146642088890076,0.7252447009086609,-0.18957260251045227,0.44412678480148315,0.7275822162628174,-0.0820186585187912,0.41508448123931885,0.5814422369003296,-0.48357924818992615,0.41579368710517883,0.5845885276794434,0.22436508536338806,0.304595410823822,0.7740899324417114,-0.7879794836044312,0.3147400915622711,0.7527438998222351,0.2675716280937195,0.1631411910057068,0.9150581955909729,-0.835009753704071,0.18382686376571655,0.8806686997413635,-0.04691505804657936,0.119465172290802,0.9299500584602356,-0.9285333752632141,0.150030255317688,0.8866269588470459,-0.08297950774431229,0.11143761873245239,0.9233629703521729,-0.8901498913764954,0.14437070488929749,0.8854780793190002,-0.14497646689414978,0.12774813175201416,0.9188324213027954,-0.8217742443084717,0.15576601028442383,0.8834081292152405,-0.08780238032341003,0.6400662064552307,0.2206091433763504,-0.24620039761066437,0.6347488760948181,0.22903522849082947,0.24578577280044556,0.7761595845222473,0.5387719869613647,-0.11111622303724289,0.7698755264282227,0.5349197387695312,0.338715523481369,0.8878017663955688,0.8450648784637451,0.01893504336476326,0.8708416819572449,0.8261033296585083,0.5572704672813416,0.9261965155601501,0.8922126293182373,0.014158014208078384,0.9064555168151855,0.8744611144065857,0.571093738079071,0.8079294562339783,0.9250481128692627,-0.2187504917383194,0.789129376411438,0.9056153297424316,0.4207962453365326
Down Dog,0.3217933177947998,0.6211449503898621,-0.10375125706195831,0.30531299114227295,0.6206288933753967,-0.13520142436027527,0.30424562096595764,0.6172198057174683,-0.13559859991073608,0.30394938588142395,0.6138341426849365,-0.13551972806453705,0.3049084544181824,0.623049259185791,-0.09299864619970322,0.3038760721683502,0.6217638254165649,-0.09375856071710587,0.3031023442745209,0.6207086443901062,-0.09400776028633118,0.303376704454422,0.5767172574996948,-0.21105214953422546,0.30298301577568054,0.5902989506721497,-0.021233953535556793,0.33333662152290344,0.5993666052818298,-0.12035379558801651,0.33292341232299805,0.600509762763977,-0.06811102479696274,0.35738006234169006,0.4923713207244873,-0.2465730458498001,0.3309495151042938,0.4891308546066284,0.05723585933446884,0.3029888868331909,0.6922690272331238,-0.3382554054260254,0.269374281167984,0.6638094186782837,0.041499827057123184,0.21729807555675507,0.8595305681228638,-0.32243940234184265,0.19425776600837708,0.8258682489395142,-0.11173329502344131,0.18394827842712402,0.8680850267410278,-0.3713218569755554,0.1628442108631134,0.8406217098236084,-0.14071457087993622,0.1771545112133026,0.8589200973510742,-0.3614335358142853,0.16064253449440002,0.8407795429229736,-0.1704152226448059,0.18828031420707703,0.8560246229171753,-0.3205019235610962,0.17151668667793274,0.8390145301818848,-0.13269111514091492,0.5751172304153442,0.24091488122940063,-0.09603758156299591,0.5480391979217529,0.2729523479938507,0.09587524086236954,0.6697036027908325,0.5549492835998535,-0.07981318980455399,0.6459946036338806,0.5666139125823975,0.07666682451963425,0.805334210395813,0.7901763319969177,-0.030604219064116478,0.7617256045341492,0.7658423781394958,0.13422855734825134,0.8425384759902954,0.8283860683441162,-0.03100525215268135,0.7957324385643005,0.7986072301864624,0.1379508227109909,0.7464497685432434,0.8980958461761475,-0.12388251721858978,0.722730815410614,0.8677063584327698,0.06476207822561264
Down Dog,0.6413750052452087,0.742992639541626,0.0018264302052557468,0.6587874889373779,0.737036943435669,0.008466540835797787,0.6601995229721069,0.7330401539802551,0.007974262349307537,0.6616700887680054,0.7286376953125,0.007923034019768238,0.6590484976768494,0.7369487285614014,-0.03351781517267227,0.6604528427124023,0.7330631017684937,-0.0341072678565979,0.6620669364929199,0.7285746335983276,-0.03439730033278465,0.6667131185531616,0.6968504190444946,0.05327492952346802,0.667075514793396,0.6955454349517822,-0.13785655796527863,0.6339719295501709,0.7210649251937866,0.03399362415075302,0.635039210319519,0.7204512357711792,-0.02574591524899006,0.6477440595626831,0.6005186438560486,0.13483566045761108,0.6430529356002808,0.614335298538208,-0.1629641056060791,0.7346287965774536,0.7381420135498047,0.19132855534553528,0.7412595152854919,0.7594403028488159,-0.34068024158477783,0.8011584877967834,0.8420553803443909,-0.0003639373753685504,0.8317697644233704,0.8745813369750977,-0.30254197120666504,0.833837628364563,0.8532531261444092,0.0019216034561395645,0.8672655820846558,0.8825070858001709,-0.35500553250312805,0.8401535749435425,0.8555759191513062,-0.05374985188245773,0.8752555847167969,0.8786609172821045,-0.31368276476860046,0.8300405740737915,0.8568048477172852,-0.024661824107170105,0.863066554069519,0.8770450353622437,-0.28984832763671875,0.45016640424728394,0.28450533747673035,0.110380157828331,0.44721484184265137,0.2874748408794403,-0.11080361902713776,0.3358186185359955,0.5442554950714111,0.1744256317615509,0.3288446068763733,0.5526987314224243,-0.050523482263088226,0.23083549737930298,0.7903207540512085,0.26125282049179077,0.21962808072566986,0.8099168539047241,0.0033653508871793747,0.215531125664711,0.8302929997444153,0.2616739571094513,0.1966802477836609,0.8461521863937378,0.0026370033156126738,0.3073192536830902,0.8497588634490967,0.20002667605876923,0.3025053143501282,0.864435076713562,-0.08690176904201508
Down Dog,0.527785062789917,0.6058653593063354,-0.023043295368552208,0.5139346122741699,0.6187905073165894,-0.05017499625682831,0.5110279321670532,0.6166091561317444,-0.05059882998466492,0.5084766149520874,0.614276111125946,-0.050534434616565704,0.5157238245010376,0.6219306588172913,-0.008693018928170204,0.5141564607620239,0.6223551630973816,-0.009345739148557186,0.5124008059501648,0.6228762269020081,-0.009542955085635185,0.49412471055984497,0.5957698822021484,-0.11688557267189026,0.49813902378082275,0.6033854484558105,0.0736769363284111,0.5251510143280029,0.5829980373382568,-0.036697566509246826,0.5282737016677856,0.5880683064460754,0.01565493270754814,0.48126769065856934,0.5091196298599243,-0.15668977797031403,0.500982940196991,0.5282742381095886,0.16911067068576813,0.4067446291446686,0.652069091796875,-0.29604607820510864,0.4429593086242676,0.6500793695449829,0.18824420869350433,0.3131973147392273,0.7737855315208435,-0.2998007535934448,0.3812580704689026,0.7425748109817505,0.0061489581130445,0.2824572026729584,0.7887883186340332,-0.3438018560409546,0.359494686126709,0.7449926733970642,-0.00861405860632658,0.27772724628448486,0.7863759994506836,-0.3193736970424652,0.35740408301353455,0.7439510822296143,-0.04924357309937477,0.29039427638053894,0.784084677696228,-0.2902447283267975,0.35947713255882263,0.7491512894630432,-0.018388018012046814,0.6550889015197754,0.2814907729625702,-0.11592793464660645,0.6531664729118347,0.3062484860420227,0.11556098610162735,0.7665891051292419,0.4901929795742035,-0.09807039797306061,0.7531406283378601,0.49466800689697266,0.1023673564195633,0.8602782487869263,0.7241581678390503,-0.09064967930316925,0.8235819339752197,0.6813549995422363,0.16623346507549286,0.896023154258728,0.7634761333465576,-0.09823177754878998,0.8806867599487305,0.6705679297447205,0.16821008920669556,0.8134732842445374,0.7965449094772339,-0.19882671535015106,0.7930982112884521,0.7591416835784912,0.09780305624008179
Down Dog,0.3915117383003235,0.7469430565834045,-0.012534428387880325,0.36282217502593994,0.7513791918754578,-0.07190700620412827,0.3608056604862213,0.7466984987258911,-0.07243552803993225,0.3590150475502014,0.7416595220565796,-0.07245511561632156,0.36232465505599976,0.7529653310775757,0.013035505078732967,0.3599475026130676,0.7494528293609619,0.01224104966968298,0.3570626974105835,0.7454311847686768,0.012148459441959858,0.34931206703186035,0.702226996421814,-0.23955488204956055,0.34579238295555115,0.7021782398223877,0.14784981310367584,0.40407854318618774,0.7190584540367126,-0.05679886043071747,0.4059680700302124,0.7209322452545166,0.0516371987760067,0.38304293155670166,0.6158168315887451,-0.38021528720855713,0.3777792453765869,0.5551469922065735,0.35742267966270447,0.27501311898231506,0.7855245471000671,-0.5569942593574524,0.24948197603225708,0.7082570791244507,0.4352424442768097,0.08161312341690063,0.8664464950561523,-0.473515123128891,0.10663193464279175,0.7660461068153381,0.1330680251121521,0.046137988567352295,0.872924268245697,-0.5460410714149475,0.06716907024383545,0.7797621488571167,0.10496658831834793,0.042323291301727295,0.8530353307723999,-0.5164533257484436,0.06035512685775757,0.7786141633987427,0.04288535192608833,0.05447250232100487,0.8491267561912537,-0.4592442214488983,0.07251554727554321,0.7773501873016357,0.09417054057121277,0.6170967817306519,0.1919124722480774,-0.2670162320137024,0.5995738506317139,0.1482509970664978,0.26648736000061035,0.8048014640808105,0.4813535809516907,-0.006760628428310156,0.7979995608329773,0.4620077610015869,0.43388620018959045,0.9611806273460388,0.7501189112663269,0.14798447489738464,0.9373874664306641,0.692008376121521,0.7108162641525269,0.9950243234634399,0.7912948727607727,0.14822852611541748,0.9660320281982422,0.718700110912323,0.7302901744842529,0.8712291121482849,0.837819516658783,-0.038382139056921005,0.8614293336868286,0.7885979413986206,0.6054099202156067
Down Dog,0.382696270942688,0.5679553151130676,-0.014975096099078655,0.36175161600112915,0.5679280757904053,-0.05717981606721878,0.3602934777736664,0.5639246106147766,-0.05754270777106285,0.35902416706085205,0.5599411725997925,-0.05756334587931633,0.36143457889556885,0.5716450214385986,0.0059256041422486305,0.35980820655822754,0.5703253149986267,0.005245601292699575,0.3581140637397766,0.5688806772232056,0.005049918312579393,0.34915152192115784,0.5308324098587036,-0.17392858862876892,0.3489097058773041,0.5368377566337585,0.11512954533100128,0.39560505747795105,0.5452107787132263,-0.044511452317237854,0.39787089824676514,0.5487292408943176,0.036016304045915604,0.3599730134010315,0.45358240604400635,-0.2541584372520447,0.37167033553123474,0.44796955585479736,0.2557445466518402,0.2793876826763153,0.6153876781463623,-0.4386901259422302,0.2902779281139374,0.5918383598327637,0.2975579798221588,0.17856839299201965,0.775061845779419,-0.41479530930519104,0.20445537567138672,0.7046345472335815,0.03905625268816948,0.1420953869819641,0.7805546522140503,-0.47580161690711975,0.17912551760673523,0.7055110931396484,0.01780051179230213,0.1345347762107849,0.7714279890060425,-0.4427264332771301,0.17585083842277527,0.7042622566223145,-0.03641778603196144,0.14867469668388367,0.7673331499099731,-0.40138766169548035,0.18391305208206177,0.7053166627883911,0.006732764653861523,0.5592959523200989,0.1571919471025467,-0.18434983491897583,0.5523959398269653,0.1623823493719101,0.18405094742774963,0.6451900005340576,0.4395613372325897,-0.09207794815301895,0.6334850192070007,0.42804357409477234,0.2547435462474823,0.7469942569732666,0.7273824214935303,-0.01929745450615883,0.7039040327072144,0.665076494216919,0.4424085021018982,0.7781065702438354,0.7658531665802002,-0.025889120995998383,0.7349255084991455,0.703665018081665,0.45653286576271057,0.6515964269638062,0.7955365180969238,-0.1974530965089798,0.6267232894897461,0.7316046953201294,0.35560092329978943
Down Dog,0.5939416289329529,0.6675784587860107,0.02292628586292267,0.6129891276359558,0.6761014461517334,0.029575388878583908,0.6166623830795288,0.6745848059654236,0.029053306207060814,0.6199181079864502,0.6722444891929626,0.029092902317643166,0.612502932548523,0.6770751476287842,-0.013253149576485157,0.6157609224319458,0.6769090890884399,-0.01389556284993887,0.618931770324707,0.6761492490768433,-0.014196505770087242,0.6328489780426025,0.6552857160568237,0.0793105959892273,0.6322466135025024,0.6581792235374451,-0.11628016084432602,0.5925707817077637,0.6452701091766357,0.05936875194311142,0.5931529998779297,0.6473805904388428,-0.0019272495992481709,0.6272998452186584,0.5535233020782471,0.162704199552536,0.6216921806335449,0.5845609903335571,-0.11618528515100479,0.7073349952697754,0.6362050771713257,0.2877581715583801,0.7131256461143494,0.6954846382141113,-0.3088945150375366,0.7948203086853027,0.6862412691116333,0.12983094155788422,0.8198390007019043,0.7744994163513184,-0.2726506292819977,0.8210731148719788,0.69468092918396,0.1413104087114334,0.852918267250061,0.7838174104690552,-0.31964367628097534,0.8254387974739075,0.698937177658081,0.08700663596391678,0.8597979545593262,0.7769550681114197,-0.27442488074302673,0.8168565034866333,0.7023307085037231,0.10901909321546555,0.846954882144928,0.7740940451622009,-0.2572771906852722,0.443817675113678,0.30110031366348267,0.10093674808740616,0.42861947417259216,0.31081104278564453,-0.10156004130840302,0.3188353180885315,0.4875637888908386,0.22397805750370026,0.3005140423774719,0.504039466381073,-0.04859864339232445,0.22037401795387268,0.6261934041976929,0.3799264132976532,0.17422756552696228,0.6771454811096191,0.06413980573415756,0.1892099678516388,0.6458020210266113,0.3874783217906952,0.14278477430343628,0.7044351100921631,0.07025120407342911,0.2608126401901245,0.702385663986206,0.32633376121520996,0.23065367341041565,0.7368515729904175,-0.011480428278446198
Down Dog,0.3065766990184784,0.6010633111000061,0.05026834458112717,0.2861417531967163,0.6090004444122314,0.010042164474725723,0.28400522470474243,0.6073241829872131,0.009609653614461422,0.28180640935897827,0.6053575873374939,0.009686199948191643,0.2862941324710846,0.608924388885498,0.05287836492061615,0.28443196415901184,0.6071979999542236,0.0520247258245945,0.2822478115558624,0.6053335666656494,0.051750194281339645,0.26925569772720337,0.578717052936554,-0.08943650871515274,0.27182382345199585,0.5800925493240356,0.1047242060303688,0.31382429599761963,0.5797061920166016,0.02953515574336052,0.31557533144950867,0.5795444846153259,0.08266739547252655,0.292682021856308,0.4954085350036621,-0.12950368225574493,0.3008531928062439,0.4808075428009033,0.20757822692394257,0.22813284397125244,0.6606134176254272,-0.2548077404499054,0.23828467726707458,0.6319714188575745,0.22775977849960327,0.13565278053283691,0.815514326095581,-0.22698864340782166,0.16915534436702728,0.7470368146896362,0.017260489985346794,0.09820502996444702,0.8300522565841675,-0.2725861966609955,0.14200228452682495,0.7509703636169434,-0.0034888542722910643,0.09487053751945496,0.8154832124710083,-0.24539826810359955,0.13424256443977356,0.7562621831893921,-0.043429479002952576,0.1086266040802002,0.8098245859146118,-0.2154032588005066,0.14185431599617004,0.7597866058349609,-0.007482722867280245,0.5741251707077026,0.28322434425354004,-0.11066151410341263,0.5696958899497986,0.2737749516963959,0.11033885180950165,0.7335997223854065,0.5227258801460266,-0.04375173896551132,0.7378961443901062,0.5147238373756409,0.13891227543354034,0.8934906721115112,0.733151912689209,0.03228246048092842,0.8759176135063171,0.7122313380241394,0.24013186991214752,0.9263656735420227,0.7718847990036011,0.031978726387023926,0.9039522409439087,0.74312424659729,0.24560122191905975,0.8212360143661499,0.7997061014175415,-0.05303014814853668,0.814059317111969,0.7792092561721802,0.16704054176807404
Down Dog,0.5738787055015564,0.6305735111236572,0.01795312948524952,0.5934102535247803,0.6407594084739685,0.024864401668310165,0.5968602895736694,0.6365357041358948,0.024306105449795723,0.600145697593689,0.6317739486694336,0.02421514503657818,0.5932008028030396,0.6421123743057251,-0.017363909631967545,0.5964701771736145,0.6391434669494629,-0.018005207180976868,0.5998142957687378,0.6359025239944458,-0.018301699310541153,0.61513352394104,0.6019488573074341,0.07796750217676163,0.6167343854904175,0.6048161387443542,-0.11704537272453308,0.5736453533172607,0.5961906313896179,0.05500485748052597,0.5749086141586304,0.5996695756912231,-0.006189053412526846,0.5993627309799194,0.43796825408935547,0.15523561835289001,0.6133546829223633,0.47070521116256714,-0.11385338753461838,0.6773434281349182,0.6218411922454834,0.24502632021903992,0.6947877407073975,0.6957094669342041,-0.3301597833633423,0.7522861957550049,0.7630274295806885,0.06787990033626556,0.7929352521896362,0.8722504377365112,-0.3059269189834595,0.7850907444953918,0.7723676562309265,0.07421653717756271,0.8300433158874512,0.8992031812667847,-0.3594580888748169,0.788743257522583,0.778058648109436,0.02268076315522194,0.834452211856842,0.8819442987442017,-0.3096908926963806,0.7785193920135498,0.7798746228218079,0.04679560661315918,0.8227392435073853,0.8768090009689331,-0.2898918092250824,0.3885048031806946,0.15499503910541534,0.10944248735904694,0.3821411430835724,0.16195091605186462,-0.11011412739753723,0.2852016091346741,0.4716852307319641,0.2323516309261322,0.2665281891822815,0.48687225580215454,-0.07426989823579788,0.19655582308769226,0.7060546875,0.33872348070144653,0.14560796320438385,0.7885280847549438,-0.0431726835668087,0.17286963760852814,0.7376456260681152,0.3409092426300049,0.11254248023033142,0.8330541849136353,-0.046072762459516525,0.2591708302497864,0.7846525311470032,0.268692284822464,0.2308630347251892,0.8565853834152222,-0.1536269336938858
Down Dog,0.47883909940719604,0.5498424768447876,0.00726307462900877,0.46329692006111145,0.5639042258262634,-0.028197363018989563,0.46039915084838867,0.5619767308235168,-0.028425076976418495,0.45766550302505493,0.5599067807197571,-0.028466399759054184,0.46370792388916016,0.5647691488265991,0.020407484844326973,0.4613560438156128,0.5636884570121765,0.01994999498128891,0.45870834589004517,0.5624714493751526,0.019814418628811836,0.4407336711883545,0.5388782620429993,-0.1254957765340805,0.4425065219402313,0.5402219891548157,0.09611091762781143,0.47671449184417725,0.525867223739624,-0.018363850191235542,0.47825461626052856,0.5262911319732666,0.04363872483372688,0.42929133772850037,0.4476989507675171,-0.21118122339248657,0.45146113634109497,0.4581584334373474,0.20810464024543762,0.37038886547088623,0.5987021923065186,-0.37202152609825134,0.38220489025115967,0.5730070471763611,0.23315034806728363,0.29695624113082886,0.7048904895782471,-0.3759022057056427,0.3139879107475281,0.6661718487739563,0.07388889044523239,0.26910433173179626,0.7160996794700623,-0.42194220423698425,0.2918732166290283,0.6690444350242615,0.05777823179960251,0.2645604610443115,0.7119912505149841,-0.40011870861053467,0.29069843888282776,0.6673485040664673,0.02531655877828598,0.2751101851463318,0.7043300867080688,-0.36788469552993774,0.2973392903804779,0.666106104850769,0.05227457359433174,0.581333577632904,0.21945427358150482,-0.15147602558135986,0.5838741660118103,0.23308701813220978,0.15124595165252686,0.6796535849571228,0.4640634059906006,-0.12280034273862839,0.6815976500511169,0.4610691964626312,0.12950539588928223,0.788936197757721,0.6544570326805115,-0.13103854656219482,0.7796611785888672,0.6402310729026794,0.20440047979354858,0.8197042942047119,0.671942412853241,-0.1405671089887619,0.8102933168411255,0.6578645706176758,0.20836903154850006,0.7356781959533691,0.7165572047233582,-0.2540532946586609,0.7341708540916443,0.7067077159881592,0.13914956152439117
Down Dog,0.4860578179359436,0.692700982093811,0.01742086559534073,0.5004730820655823,0.704999566078186,0.021631643176078796,0.5040382146835327,0.7033498287200928,0.021111274138092995,0.5072341561317444,0.7011397480964661,0.021143678575754166,0.5001704096794128,0.7050130367279053,-0.013254557736217976,0.5036668181419373,0.7037162184715271,-0.013796706683933735,0.5072429180145264,0.7020716667175293,-0.01401873491704464,0.5223652124404907,0.6737945079803467,0.06354494392871857,0.521613597869873,0.6736047267913818,-0.09634562581777573,0.4866636395454407,0.6606015563011169,0.049570485949516296,0.48719078302383423,0.6619094610214233,-0.0010551671730354428,0.5309025645256042,0.5312788486480713,0.12133091688156128,0.5078168511390686,0.5704848766326904,-0.07029327750205994,0.5893831253051758,0.6443458199501038,0.2392561137676239,0.5761573314666748,0.7383526563644409,-0.22116771340370178,0.6684530973434448,0.7158842086791992,0.0985349491238594,0.6727204322814941,0.8215781450271606,-0.1816747486591339,0.6937304735183716,0.7201064825057983,0.10364439338445663,0.7009273767471313,0.846075177192688,-0.2240474969148636,0.6961346864700317,0.7288792133331299,0.05394474416971207,0.7054529190063477,0.8322902917861938,-0.1893550306558609,0.686977207660675,0.7348134517669678,0.07982000708580017,0.6957315802574158,0.822545051574707,-0.17058508098125458,0.3337794840335846,0.22590558230876923,0.07392160594463348,0.3140663504600525,0.241352841258049,-0.07460004836320877,0.26634281873703003,0.46776965260505676,0.21004369854927063,0.24598869681358337,0.5006794333457947,0.024053098633885384,0.18472516536712646,0.6791412830352783,0.37411704659461975,0.1608293056488037,0.7469241619110107,0.1616489291191101,0.17310740053653717,0.7188236713409424,0.38346025347709656,0.1469663828611374,0.7843853235244751,0.170765221118927,0.2454422414302826,0.7488176822662354,0.3327799141407013,0.23096437752246857,0.7862332463264465,0.11500817537307739
Down Dog,0.44175177812576294,0.7396108508110046,-0.07142486423254013,0.42547038197517395,0.7436903715133667,-0.10163076221942902,0.42376708984375,0.7429797649383545,-0.10201157629489899,0.42205166816711426,0.7423583269119263,-0.10199466347694397,0.42592883110046387,0.743066668510437,-0.05462770536541939,0.42438894510269165,0.7420586347579956,-0.055099982768297195,0.42265447974205017,0.741246223449707,-0.055182378739118576,0.41378939151763916,0.7272382378578186,-0.18061359226703644,0.4135219156742096,0.7271881699562073,0.036551106721162796,0.445697158575058,0.7282993793487549,-0.0894353836774826,0.4468323588371277,0.7290889024734497,-0.02928807958960533,0.4271007478237152,0.6808657646179199,-0.257278710603714,0.4225004315376282,0.6712933778762817,0.1778099238872528,0.3590514063835144,0.7583211064338684,-0.42535725235939026,0.35957708954811096,0.7339321970939636,0.23305034637451172,0.26678353548049927,0.8034662008285522,-0.42290231585502625,0.28673040866851807,0.7728517651557922,0.026187483221292496,0.24115708470344543,0.8069543838500977,-0.47695493698120117,0.2627266049385071,0.7723783850669861,0.008324616588652134,0.23695361614227295,0.801095724105835,-0.4507465958595276,0.26127830147743225,0.7724288702011108,-0.033934980630874634,0.2474251389503479,0.8003488779067993,-0.4117223918437958,0.26888352632522583,0.7741773724555969,0.00018722358800005168,0.5819772481918335,0.5238392949104309,-0.1529233455657959,0.5760865807533264,0.5231575965881348,0.15258900821208954,0.6122643351554871,0.6609442234039307,-0.09940752387046814,0.609497606754303,0.6562113761901855,0.21693913638591766,0.733291506767273,0.752503514289856,0.039750274270772934,0.7096278667449951,0.742733359336853,0.3936924338340759,0.7652943134307861,0.7672411203384399,0.044566910713911057,0.7412320971488953,0.7603621482849121,0.40625613927841187,0.6997619867324829,0.7961927652359009,-0.06776905059814453,0.6782286167144775,0.7859444618225098,0.33565038442611694
Down Dog,0.527785062789917,0.6058653593063354,-0.023043295368552208,0.5139346122741699,0.6187905073165894,-0.05017499625682831,0.5110279321670532,0.6166091561317444,-0.05059882998466492,0.5084766149520874,0.614276111125946,-0.050534434616565704,0.5157238245010376,0.6219306588172913,-0.008693018928170204,0.5141564607620239,0.6223551630973816,-0.009345739148557186,0.5124008059501648,0.6228762269020081,-0.009542955085635185,0.49412471055984497,0.5957698822021484,-0.11688557267189026,0.49813902378082275,0.6033854484558105,0.0736769363284111,0.5251510143280029,0.5829980373382568,-0.036697566509246826,0.5282737016677856,0.5880683064460754,0.01565493270754814,0.48126769065856934,0.5091196298599243,-0.15668977797031403,0.500982940196991,0.5282742381095886,0.16911067068576813,0.4067446291446686,0.652069091796875,-0.29604607820510864,0.4429593086242676,0.6500793695449829,0.18824420869350433,0.3131973147392273,0.7737855315208435,-0.2998007535934448,0.3812580704689026,0.7425748109817505,0.0061489581130445,0.2824572026729584,0.7887883186340332,-0.3438018560409546,0.359494686126709,0.7449926733970642,-0.00861405860632658,0.27772724628448486,0.7863759994506836,-0.3193736970424652,0.35740408301353455,0.7439510822296143,-0.04924357309937477,0.29039427638053894,0.784084677696228,-0.2902447283267975,0.35947713255882263,0.7491512894630432,-0.018388018012046814,0.6550889015197754,0.2814907729625702,-0.11592793464660645,0.6531664729118347,0.3062484860420227,0.11556098610162735,0.7665891051292419,0.4901929795742035,-0.09807039797306061,0.7531406283378601,0.49466800689697266,0.1023673564195633,0.8602782487869263,0.7241581678390503,-0.09064967930316925,0.8235819339752197,0.6813549995422363,0.16623346507549286,0.896023154258728,0.7634761333465576,-0.09823177754878998,0.8806867599487305,0.6705679297447205,0.16821008920669556,0.8134732842445374,0.7965449094772339,-0.19882671535015106,0.7930982112884521,0.7591416835784912,0.09780305624008179
Down Dog,0.3065766990184784,0.6010633111000061,0.05026834458112717,0.2861417531967163,0.6090004444122314,0.010042164474725723,0.28400522470474243,0.6073241829872131,0.009609653614461422,0.28180640935897827,0.6053575873374939,0.009686199948191643,0.2862941324710846,0.608924388885498,0.05287836492061615,0.28443196415901184,0.6071979999542236,0.0520247258245945,0.2822478115558624,0.6053335666656494,0.051750194281339645,0.26925569772720337,0.578717052936554,-0.08943650871515274,0.27182382345199585,0.5800925493240356,0.1047242060303688,0.31382429599761963,0.5797061920166016,0.02953515574336052,0.31557533144950867,0.5795444846153259,0.08266739547252655,0.292682021856308,0.4954085350036621,-0.12950368225574493,0.3008531928062439,0.4808075428009033,0.20757822692394257,0.22813284397125244,0.6606134176254272,-0.2548077404499054,0.23828467726707458,0.6319714188575745,0.22775977849960327,0.13565278053283691,0.815514326095581,-0.22698864340782166,0.16915534436702728,0.7470368146896362,0.017260489985346794,0.09820502996444702,0.8300522565841675,-0.2725861966609955,0.14200228452682495,0.7509703636169434,-0.0034888542722910643,0.09487053751945496,0.8154832124710083,-0.24539826810359955,0.13424256443977356,0.7562621831893921,-0.043429479002952576,0.1086266040802002,0.8098245859146118,-0.2154032588005066,0.14185431599617004,0.7597866058349609,-0.007482722867280245,0.5741251707077026,0.28322434425354004,-0.11066151410341263,0.5696958899497986,0.2737749516963959,0.11033885180950165,0.7335997223854065,0.5227258801460266,-0.04375173896551132,0.7378961443901062,0.5147238373756409,0.13891227543354034,0.8934906721115112,0.733151912689209,0.03228246048092842,0.8759176135063171,0.7122313380241394,0.24013186991214752,0.9263656735420227,0.7718847990036011,0.031978726387023926,0.9039522409439087,0.74312424659729,0.24560122191905975,0.8212360143661499,0.7997061014175415,-0.05303014814853668,0.814059317111969,0.7792092561721802,0.16704054176807404
